,date,account_value
116,2019-06-19,1998829.5263650008
117,2019-06-20,2011906.6111150004
118,2019-06-21,2005963.8435000007
119,2019-06-24,2000631.5830800005
120,2019-06-25,1984515.9503050006
121,2019-06-26,1992211.6488250003
122,2019-06-27,1998699.9518850006
123,2019-06-28,2025463.2195650004
124,2019-07-01,2045025.6040400008
125,2019-07-02,2043075.8958300005
126,2019-07-03,2050117.4273150007
127,2019-07-05,2055155.7495750005
128,2019-07-08,2040649.9728000006
129,2019-07-09,2044842.6188550007
130,2019-07-10,2041295.4043500004
131,2019-07-11,2053480.5295100005
132,2019-07-12,2065976.6376150006
133,2019-07-15,2053459.0123750006
134,2019-07-16,2049280.5085600007
135,2019-07-17,2045161.8303100006
136,2019-07-18,2057004.5599100008
137,2019-07-19,2048820.1591800004
138,2019-07-22,2060372.9616600007
139,2019-07-23,2087039.5108100006
140,2019-07-24,2111058.071535
141,2019-07-25,2104115.6557100005
142,2019-07-26,2117363.04949
143,2019-07-29,2115308.44938
144,2019-07-30,2113202.8415950006
145,2019-07-31,2096976.0057200005
146,2019-08-01,2051733.6842450008
147,2019-08-02,2043919.3564500005
148,2019-08-05,1973794.0300050005
149,2019-08-06,1994255.2225950006
150,2019-08-07,1967646.2993150007
151,2019-08-08,2003198.6520400005
152,2019-08-09,1991883.9566650004
153,2019-08-12,1959438.2535450007
154,2019-08-13,1989968.2972150003
155,2019-08-14,1917846.3747950008
156,2019-08-15,1920707.3540400008
157,2019-08-16,1958502.3288850004
158,2019-08-19,1981980.3475550003
159,2019-08-20,1952928.0397750004
160,2019-08-21,1963858.0422150006
161,2019-08-22,1969888.1814850005
162,2019-08-23,1915396.7290150004
163,2019-08-26,1933048.8432050007
164,2019-08-27,1928505.8627400005
165,2019-08-28,1943265.8395400003
166,2019-08-29,1976673.9432750007
167,2019-08-30,1984856.4500700007
168,2019-09-03,1963904.2947350007
169,2019-09-04,1989978.6123550006
170,2019-09-05,2032529.3049600003
171,2019-09-06,2035020.3140700005
172,2019-09-09,2071690.1328650005
173,2019-09-10,2091543.166250001
174,2019-09-11,2103608.9456900004
175,2019-09-12,2105014.9259850006
176,2019-09-13,2122684.537755001
177,2019-09-16,2107880.4251600006
178,2019-09-17,2108148.7932500006
179,2019-09-18,2117146.442305001
180,2019-09-19,2114467.5661050007
181,2019-09-20,2099713.2870350005
182,2019-09-23,2103734.9032850005
183,2019-09-24,2083491.8140700003
184,2019-09-25,2095966.2511250009
185,2019-09-26,2080588.9745650007
186,2019-09-27,2082770.3351450006
187,2019-09-30,2088955.6839000008
188,2019-10-01,2047397.200155001
189,2019-10-02,2014697.8323550003
190,2019-10-03,2018771.4902100011
191,2019-10-04,2056071.6811400007
192,2019-10-07,2046183.2110700007
193,2019-10-08,2003391.6502650008
194,2019-10-09,2015591.5762200006
195,2019-10-10,2034564.006670001
196,2019-10-11,2063483.5669800006
197,2019-10-14,2060340.9646350008
198,2019-10-15,2093203.4206000008
199,2019-10-16,2097042.4097850008
200,2019-10-17,2098254.758485
201,2019-10-18,2086486.6417100006
202,2019-10-21,2120686.529460001
203,2019-10-22,2116551.1269350005
204,2019-10-23,2121246.298740001
205,2019-10-24,2135879.7802700005
206,2019-10-25,2158891.4668450006
207,2019-10-28,2185055.4130400005
208,2019-10-29,2185474.771425001
209,2019-10-30,2187667.5843950002
210,2019-10-31,2172598.0809450005
211,2019-11-01,2195935.1759050004
212,2019-11-04,2218820.0054100007
213,2019-11-05,2226824.8686250006
214,2019-11-06,2233032.6649850006
215,2019-11-07,2246039.310785
216,2019-11-08,2248978.287935001
217,2019-11-11,2247028.4968000012
218,2019-11-12,2246800.1233750004
219,2019-11-13,2239061.756385001
220,2019-11-14,2238584.959175001
221,2019-11-15,2258644.690300001
222,2019-11-18,2269024.5001700004
223,2019-11-19,2269370.0677500004
224,2019-11-20,2257963.9058950003
225,2019-11-21,2260047.9264700003
226,2019-11-22,2274560.1756250006
227,2019-11-25,2288639.651505001
228,2019-11-26,2289613.7163650007
229,2019-11-27,2298519.1482500006
230,2019-11-29,2291363.990255001
231,2019-12-02,2277848.5460500005
232,2019-12-03,2250437.7107250006
233,2019-12-04,2271271.2350150016
234,2019-12-05,2281751.7952550002
235,2019-12-06,2307862.0534300003
236,2019-12-09,2305443.4665500005
237,2019-12-10,2300646.02449
238,2019-12-11,2300589.7987000006
239,2019-12-12,2343187.2328650006
240,2019-12-13,2333687.3925650003
241,2019-12-16,2342999.0872600004
242,2019-12-17,2347260.7849350004
243,2019-12-18,2338542.7051950013
244,2019-12-19,2342355.0180350007
245,2019-12-20,2347108.266640001
246,2019-12-23,2344511.796185001
247,2019-12-24,2348081.5283550005
248,2019-12-26,2364364.3445200003
249,2019-12-27,2362234.8934750007
250,2019-12-30,2347120.6647700006
251,2019-12-31,2348653.0616150005
252,2020-01-02,2376919.7063300004
253,2020-01-03,2350591.756560001
254,2020-01-06,2346320.3199700005
255,2020-01-07,2331256.8925200007
256,2020-01-08,2346077.816245001
257,2020-01-09,2363043.256480001
258,2020-01-10,2345208.3349700007
259,2020-01-13,2367998.3301600004
260,2020-01-14,2364430.9951550006
261,2020-01-15,2341672.4231850007
262,2020-01-16,2361663.7978850007
263,2020-01-17,2372894.6133500007
264,2020-01-21,2356653.5056250007
265,2020-01-22,2362804.7885000007
266,2020-01-23,2366657.5186900008
267,2020-01-24,2339048.0430900007
268,2020-01-27,2305631.5995050003
269,2020-01-28,2339301.7426250004
270,2020-01-29,2354258.6529550008
271,2020-01-30,2389636.880610001
272,2020-01-31,2341490.650155
273,2020-02-03,2368558.6159350006
274,2020-02-04,2410339.5908350004
275,2020-02-05,2443642.959835001
276,2020-02-06,2452612.3122950005
277,2020-02-07,2446224.785385001
278,2020-02-10,2466211.9610800007
279,2020-02-11,2459226.4505600007
280,2020-02-12,2460203.7674250007
281,2020-02-13,2447540.3113550004
282,2020-02-14,2449275.5336650005
283,2020-02-18,2439553.7024300005
284,2020-02-19,2457498.5177850006
285,2020-02-20,2440416.453720001
286,2020-02-21,2404281.5694250003
287,2020-02-24,2320102.043470001
288,2020-02-25,2244168.166725001
289,2020-02-26,2240209.0422300003
290,2020-02-27,2128051.913195001
291,2020-02-28,2084629.8790950007
292,2020-03-02,2198352.6158600003
293,2020-03-03,2115231.996760001
294,2020-03-04,2184316.5867800014
295,2020-03-05,2089022.9515050007
296,2020-03-06,2024352.3891900005
297,2020-03-09,1813795.2820450005
298,2020-03-10,1941969.6488750007
299,2020-03-11,1835989.8813900007
300,2020-03-12,1645659.8876100008
301,2020-03-13,1902922.2151150007
302,2020-03-16,1648493.6676700003
303,2020-03-17,1747330.7048250006
304,2020-03-18,1703749.2226200006
305,2020-03-19,1690182.6426250006
306,2020-03-20,1616240.8476850009
307,2020-03-23,1540797.2754650007
308,2020-03-24,1677294.5580650007
309,2020-03-25,1695264.7105100008
310,2020-03-26,1825087.3202050005
311,2020-03-27,1761658.4044300006
312,2020-03-30,1837312.2380050009
313,2020-03-31,1798476.4906300008
314,2020-04-01,1713545.5249400006
315,2020-04-02,1761167.3189950003
316,2020-04-03,1727520.4346950005
317,2020-04-06,1857821.1788800007
318,2020-04-07,1853117.9129950006
319,2020-04-08,1902317.4654300006
320,2020-04-09,1941803.9416750004
321,2020-04-13,1913517.6399850005
322,2020-04-14,1948374.5573650005
323,2020-04-15,1891577.9209600005
324,2020-04-16,1902240.8807600006
325,2020-04-17,1968712.5805200008
326,2020-04-20,1931075.2051300008
327,2020-04-21,1860083.4103100004
328,2020-04-22,1908078.3956800005
329,2020-04-23,1897858.3100750004
330,2020-04-24,1924391.1948800005
331,2020-04-27,1967961.7802950004
332,2020-04-28,1971651.1928800005
333,2020-04-29,2044737.9469450007
334,2020-04-30,2022066.9171500008
335,2020-05-01,1954341.2858750008
336,2020-05-04,1967008.6942800006
337,2020-05-05,1970167.2293300005
338,2020-05-06,1964076.4799400007
339,2020-05-07,1992588.4535350008
340,2020-05-08,2019546.066015001
341,2020-05-11,2007346.8075850008
342,2020-05-12,1955233.6889900009
343,2020-05-13,1899494.4472150009
344,2020-05-14,1938236.1743100008
345,2020-05-15,1950910.6770500005
346,2020-05-18,2006193.9932400007
347,2020-05-19,1975541.3777450006
348,2020-05-20,2007317.3568000004
349,2020-05-21,1990454.4258750007
350,2020-05-22,1983177.5928100005
351,2020-05-26,2030604.7050650006
352,2020-05-27,2070221.9679900007
353,2020-05-28,2047350.3137400006
354,2020-05-29,2045223.9416100008
355,2020-06-01,2057666.8223100007
356,2020-06-02,2074794.0966600007
357,2020-06-03,2118154.9090650007
358,2020-06-04,2125854.38278
